EPA,Chính Quyền Biden-Harris Công Bố Hơn $325 Triệu Đô La Tài Trợ Cho Sự Thay Đổi Cộng Đồng Về Công Lý Môi Trường và Khí Hậu,https://www.epa.gov/newsreleases/chinh-quyen-biden-harris-cong-bo-hon-325-trieu-do-la-tai-tro-cho-su-thay-doi-cong-dong
EPA,Biden-Harris Administration Announces $20.9 Million for Water Infrastructure in Delaware Through Investing in America Agenda,https://www.epa.gov/newsreleases/biden-harris-administration-announces-209-million-water-infrastructure-delaware
EPA,Governo Biden-Harris anuncia mais de US$ 325 milhões em subsídios para mudanças comunitárias na justiça ambiental e climática,https://www.epa.gov/newsreleases/governo-biden-harris-anuncia-mais-de-us-325-milhoes-em-subsidios-para-mudancas
EPA,EPA Finalizes Cancellation of the Pesticide Dacthal,https://www.epa.gov/newsreleases/epa-finalizes-cancellation-pesticide-dacthal
EPA,EPA Secures Commitment with Air Force to Protect Communities from PFAS Concerns in Tucson Drinking Water,https://www.epa.gov/newsreleases/epa-secures-commitment-air-force-protect-communities-pfas-concerns-tucson-drinking
EPA,EPA and the Navy Announce Milestone in Cleanup of Hunters Point Superfund Site in San Francisco,https://www.epa.gov/newsreleases/epa-and-navy-announce-milestone-cleanup-hunters-point-superfund-site-san-francisco
EPA,EPA and U.S. Army Announce Joint Sampling Project to Identify PFAS Contamination Near Army Installations,https://www.epa.gov/newsreleases/epa-and-us-army-announce-joint-sampling-project-identify-pfas-contamination-near-army
EPA,Biden-Harris Administration Announces Nearly $33M for Water Infrastructure in Kansas Through Investing in America Agenda,https://www.epa.gov/newsreleases/biden-harris-administration-announces-nearly-33m-water-infrastructure-kansas-through
EPA,Community input needed for City of Jackson drinking water system,https://www.epa.gov/newsreleases/community-input-needed-city-jackson-drinking-water-system
EPA,"EPA Proposes Cleanup Plan for Cedar Creek Superfund Site in Cedarburg, Wisconsin",https://www.epa.gov/newsreleases/epa-proposes-cleanup-plan-cedar-creek-superfund-site-cedarburg-wisconsin
EPA,EPA Completes Series of Enforcement Actions to Protect Communities from Exposure to Coal Ash Pollution,https://www.epa.gov/newsreleases/epa-completes-series-enforcement-actions-protect-communities-exposure-coal-ash
EPA,"National Biosolids Land Applier to Pay $610,000 for Overapplication",https://www.epa.gov/newsreleases/national-biosolids-land-applier-pay-610000-overapplication
EPA,Biden-Harris Administration Announces Nearly $21.5M for Water Infrastructure in Nebraska Through Investing in America Agenda,https://www.epa.gov/newsreleases/biden-harris-administration-announces-nearly-215m-water-infrastructure-nebraska
EPA,EPA National Environmental Youth Advisory Council Finalizes First Recommendations to Administrator Regan,https://www.epa.gov/newsreleases/epa-national-environmental-youth-advisory-council-finalizes-first-recommendations
EPA,"바이든-해리스 행정부, 환경 기후 정의 지역사회 변화 보조금으로 3억 2,500만 달러 이상 발표",https://www.epa.gov/newsreleases/baideun-haeliseu-haengjeongbu-hwangyeong-gihu-jeongui-jiyeogsahoe-byeonhwa
EPA,"Renewed EPA wastewater permits require Haines, Sitka, Skagway, and Wrangell to significantly reduce bacteria from sewage discharges",https://www.epa.gov/newsreleases/renewed-epa-wastewater-permits-require-haines-sitka-skagway-and-wrangell-significantly
EPA,Biden-Harris Administration announces nearly $35 million for water infrastructure in New Hampshire through Investing in America agenda,https://www.epa.gov/newsreleases/biden-harris-administration-announces-nearly-35-million-water-infrastructure-new
EPA,"EPA Approves Interim Plan to Stop Groundwater Contamination from Leaving the BASF North Works Site in Wyandotte, Michigan",https://www.epa.gov/newsreleases/epa-approves-interim-plan-stop-groundwater-contamination-leaving-basf-north-works-site
EPA,EPA partners with Tennessee Town Spring City to improve access to new community gardens and farmers market,https://www.epa.gov/newsreleases/epa-partners-tennessee-town-spring-city-improve-access-new-community-gardens-and
EPA,"EPA Announces Partnership with City of Ferndale, Michigan, to Accelerate Replacement of Lead Water Pipes and Protect Public Health",https://www.epa.gov/newsreleases/epa-announces-partnership-city-ferndale-michigan-accelerate-replacement-lead-water
EPA,EPA cracks down on Louisville-based seller of automobile emissions ‘defeat devices’ that increase air pollution,https://www.epa.gov/newsreleases/epa-cracks-down-louisville-based-seller-automobile-emissions-defeat-devices-increase
EPA,EPA Announces $111 Million in Funding for New York State to Upgrade School Bus Fleet and Revitalize Communities,https://www.epa.gov/newsreleases/epa-announces-111-million-funding-new-york-state-upgrade-school-bus-fleet-and
EPA,EPA Proposes Requirements to Protect Workers and Consumers from Exposure to Toxic Solvent N-Methylpyrrolidone,https://www.epa.gov/newsreleases/epa-proposes-requirements-protect-workers-and-consumers-exposure-toxic-solvent-n
EPA,EPA Region 7 Begins Process for Sixth Five-Year Review at Findett Corp. Superfund Site,https://www.epa.gov/newsreleases/epa-region-7-begins-process-sixth-five-year-review-findett-corp-superfund-site
EPA,"EPA Announces $254,000 in Grants to Help Businesses Prevent Pollution in NY as Part of Investing in America Agenda",https://www.epa.gov/newsreleases/epa-announces-254000-grants-help-businesses-prevent-pollution-ny-part-investing
EPA,EPA Announces the Seventh Annual Federal Facility Excellence in Site Reuse Awards Winners,https://www.epa.gov/newsreleases/epa-announces-seventh-annual-federal-facility-excellence-site-reuse-awards-winners
EPA,Biden-Harris Administration Announces Over $48M for Water Infrastructure in Iowa Through Investing in America Agenda,https://www.epa.gov/newsreleases/biden-harris-administration-announces-over-48m-water-infrastructure-iowa-through
EPA,"Biden-Harris Administration Announces $15,560,000 for Louisiana Schools to Purchase Clean School Buses as Part of the Investing in America Agenda",https://www.epa.gov/newsreleases/biden-harris-administration-announces-15560000-louisiana-schools-purchase-clean-school
EPA,"Biden-Harris Administration Protects Communities from Lead in Drinking Water, announces $31,119,000 in Funding to South Carolina to Provide Clean Water to Schools and Homes",https://www.epa.gov/newsreleases/biden-harris-administration-protects-communities-lead-drinking-water-announces-1
EPA,"TOMORROW: White House Senior Advisor to Visit Charlotte, North Carolina to Announce Latest Historic Funding for Clean School Buses",https://www.epa.gov/newsreleases/tomorrow-white-house-senior-advisor-visit-charlotte-north-carolina-announce-latest
EPA,"EPA Begins Lead Cleanup at the Sandusky Abrasives Removal Site in Michigan City, Indiana",https://www.epa.gov/newsreleases/epa-begins-lead-cleanup-sandusky-abrasives-removal-site-michigan-city-indiana
EPA,"EPA Announces Partnership with Village of Franklin Park, Illinois, to Accelerate Replacement of Lead Water Pipes and Protect Public Health",https://www.epa.gov/newsreleases/epa-announces-partnership-village-franklin-park-illinois-accelerate-replacement-lead
EPA,"EPA Reaches Settlement with Underwater Creations Inc. in St. Louis Park, Minnesota, for Alleged Pesticide Violations",https://www.epa.gov/newsreleases/epa-reaches-settlement-underwater-creations-inc-st-louis-park-minnesota-alleged
EPA,"EPA announces $16 million environmental and climate justice community change grant to Pocatello, ID",https://www.epa.gov/newsreleases/epa-announces-16-million-environmental-and-climate-justice-community-change-grant
EPA,"EPA Announces Settlement with Purac America, Inc. d/b/a Corbion for Alleged Hazardous Waste Violations",https://www.epa.gov/newsreleases/epa-announces-settlement-purac-america-inc-dba-corbion-alleged-hazardous-waste
EPA,EPA Recognizes Oklahoma City for Supporting Watersense Program,https://www.epa.gov/newsreleases/epa-recognizes-oklahoma-city-supporting-watersense-program
